 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
Legs,"2025-10-09 13:41:41",01:35:09,"Sled 45 degrees Narrow Stance Leg Press ",,50.000,12,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"Sled 45 degrees Narrow Stance Leg Press ",,55.000,10,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"Lever Leg Extension",,45.000,10,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"Lever Leg Extension",,80.000,12,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"Lever Leg Extension",,90.000,10,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"Sled Calf Press On Leg Press",,60.000,10,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"Sled Calf Press On Leg Press",,90.000,12,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"Sled Calf Press On Leg Press",,100.000,13,,,NORMAL_SET
Legs,"2025-10-09 13:41:41",01:35:09,"45 degrees Back Extension",,0.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Triceps Pushdown",,35.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Triceps Pushdown",,50.000,16,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Triceps Pushdown",,60.000,11,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"EZ Barbell Curl",,5.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"EZ Barbell Curl",,10.000,9,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"EZ Barbell Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Overhead Triceps Extension",,30.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Overhead Triceps Extension",,45.000,11,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Overhead Triceps Extension",,45.000,9,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Lever Preacher Curl",,25.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Lever Preacher Curl",,25.000,7,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,15.000,7,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Hammer Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"Hammer Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"One arm Wrist Curl",1,12.500,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"One arm Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"One arm Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"One arm Revers Wrist Curl",1,5.000,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"One arm Revers Wrist Curl",1,7.500,10,,,NORMAL_SET
Arms,"2025-10-08 12:53:37",01:41:14,"One arm Revers Wrist Curl",1,7.500,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,Pull-up,,0.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,Pull-up,,0.000,8,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Reverse Grip Pulldown",,55.000,8,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Reverse Grip Pulldown",,55.000,7,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Bent Over Row",,5.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Bent Over Row",,10.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Bent Over Row",,15.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Seated Face Pull (with rope) (male)",,60.000,12,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Seated Face Pull (with rope) (male)",,70.000,6,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Cable Seated Single Arm Row",,35.000,9,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Lever Back Extension ",,0.000,10,,,NORMAL_SET
Back,"2025-10-01 14:03:44",01:19:46,"Lever Back Extension ",,0.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Bench Press",,20.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Bench Press",,22.500,5,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Dumbbell Seated Shoulder Press",,15.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Dumbbell Seated Shoulder Press",,20.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Dumbbell Seated Shoulder Press",,22.000,6,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Single Arm Chest Fly",,15.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Single Arm Chest Fly",,25.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Single Arm Chest Fly",,25.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Lateral Raise",1,10.000,11,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Lateral Raise",1,10.000,12,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Lever Pec Deck Fly",1,25.000,7,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Lever Pec Deck Fly",1,20.000,10,,,NORMAL_SET
Chest,"2025-09-30 13:36:59",01:27:31,"Lever Pec Deck Fly",1,25.000,7,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Bench Press",,20.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Bench Press",,22.500,6,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Dumbbell Seated Shoulder Press",,15.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Dumbbell Seated Shoulder Press",,20.000,12,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Dumbbell Seated Shoulder Press",,22.000,6,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Single Arm Chest Fly",,15.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Single Arm Chest Fly",,25.000,9,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Single Arm Chest Fly",,20.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Lateral Raise",1,10.000,13,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Lever Pec Deck Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Lever Pec Deck Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-09-15 13:34:57",01:37:38,"Lever Pec Deck Fly",1,25.000,7,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,Pull-up,,0.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,Pull-up,,0.000,8,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Wide-Grip Lat Pulldown ",,28.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Wide-Grip Lat Pulldown ",,42.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Wide-Grip Lat Pulldown ",,49.000,7,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Reverse Grip Pulldown",,35.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Reverse Grip Pulldown",,49.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Bent Over Row",,20.000,5,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Bent Over Row",,15.000,9,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Bent Over Row",,15.000,9,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Seated Single Arm Row",,20.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Seated Face Pull (with rope) (male)",,60.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"Cable Seated Face Pull (with rope) (male)",,65.000,9,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"45 degrees Back Extension",,0.000,10,,,NORMAL_SET
"Evening Back Shots","2025-09-13 13:59:28",01:09:19,"45 degrees Back Extension",,0.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Triceps Pushdown",,30.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Triceps Pushdown",,50.000,11,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Triceps Pushdown",,50.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"EZ Barbell Curl",,5.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"EZ Barbell Curl",,10.000,9,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"EZ Barbell Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Overhead Triceps Extension",,30.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Overhead Triceps Extension",,45.000,11,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Overhead Triceps Extension",,45.000,9,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Lever Preacher Curl",,25.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Lever Preacher Curl",,25.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,15.000,8,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,15.000,8,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Hammer Curl",,10.000,12,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"Hammer Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"One arm Wrist Curl",1,12.500,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"One arm Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"One arm Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"One arm Revers Wrist Curl",1,5.000,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"One arm Revers Wrist Curl",1,7.500,10,,,NORMAL_SET
Arms,"2025-09-12 08:08:25",01:47:57,"One arm Revers Wrist Curl",1,7.500,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,Squat,1,0.000,20,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,Squat,1,0.000,20,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"45 degrees Back Extension",1,0.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,Deadlift,,20.000,6,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,Deadlift,,30.000,6,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Smith Squat",,20.000,8,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Smith Squat",,30.000,4,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Sled 45 degrees Narrow Stance Leg Press ",,40.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Sled 45 degrees Narrow Stance Leg Press ",,50.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Lever Leg Extension",,45.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Lever Leg Extension",,45.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Lever Leg Extension",,45.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Sled Calf Press On Leg Press",,60.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Sled Calf Press On Leg Press",,90.000,10,,,NORMAL_SET
Legs,"2025-09-10 07:21:38",01:21:12,"Sled Calf Press On Leg Press",,90.000,13,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,Pull-up,1,0.000,8,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Reverse Grip Pulldown",,55.000,7,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Reverse Grip Pulldown",,55.000,7,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Dumbbell One Arm Bent-over Row",,20.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Dumbbell One Arm Bent-over Row",,20.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Seated Face Pull (with rope) (male)",,60.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Seated Face Pull (with rope) (male)",,65.000,8,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Back,"2025-09-09 06:45:03",01:26:28,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Bench Press",,20.000,8,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Bench Press",,20.000,8,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Dumbbell Seated Shoulder Press",,15.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Dumbbell Seated Shoulder Press",,20.000,8,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Dumbbell Seated Shoulder Press",,20.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Single Arm Chest Fly",1,15.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Single Arm Chest Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Single Arm Chest Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-09-08 13:14:53",01:27:52,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Triceps Pushdown",,30.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Triceps Pushdown",,45.000,11,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Triceps Pushdown",,50.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"EZ Barbell Curl",,5.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"EZ Barbell Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"EZ Barbell Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Overhead Triceps Extension",,30.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Overhead Triceps Extension",,45.000,11,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Overhead Triceps Extension",,50.000,7,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Lever Preacher Curl",,20.000,12,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Lever Preacher Curl",,25.000,11,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,15.000,8,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,15.000,8,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Hammer Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"Hammer Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"One arm Wrist Curl",1,12.500,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"One arm Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"One arm Revers Wrist Curl",1,5.000,10,,,NORMAL_SET
Arms,"2025-09-06 14:00:08",01:32:04,"One arm Revers Wrist Curl",1,7.500,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Reverse Grip Pulldown",,55.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Reverse Grip Pulldown",,55.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Dumbbell One Arm Bent-over Row",,20.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Dumbbell One Arm Bent-over Row",,24.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Straight Back Seated Row",,25.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Seated Face Pull (with rope) (male)",,60.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Seated Face Pull (with rope) (male)",,65.000,8,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Back,"2025-09-04 12:05:14",01:23:34,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Bench Press",,20.000,8,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Bench Press",,20.000,8,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Dumbbell Seated Shoulder Press",,15.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Dumbbell Seated Shoulder Press",,20.000,8,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Dumbbell Seated Shoulder Press",,20.000,8,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Dumbbell Incline Bench Press",,12.500,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Dumbbell Incline Bench Press",,12.500,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Dumbbell Incline Bench Press",,15.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Single Arm Chest Fly",1,15.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Single Arm Chest Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Single Arm Chest Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-08-29 12:19:30",01:38:22,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Triceps Pushdown",,30.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Triceps Pushdown",,40.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"EZ Barbell Curl",,5.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"EZ Barbell Curl",,7.500,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"EZ Barbell Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Overhead Triceps Extension",,30.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Overhead Triceps Extension",,45.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Overhead Triceps Extension",,50.000,6,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Lever Preacher Curl",,20.000,12,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Lever Preacher Curl",,25.000,8,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,15.000,8,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,15.000,8,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Hammer Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"Hammer Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"One arm Wrist Curl",1,12.500,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"One arm Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"One arm Revers Wrist Curl",1,5.000,10,,,NORMAL_SET
Arms,"2025-08-27 12:15:27",01:32:11,"One arm Revers Wrist Curl",1,7.500,7,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,Pull-up,1,0.000,12,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,Pull-up,1,0.000,12,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Reverse Grip Pulldown",,55.000,8,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Reverse Grip Pulldown",,55.000,7,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Dumbbell One Arm Bent-over Row",,20.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Dumbbell One Arm Bent-over Row",,24.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Seated Face Pull (with rope) (male)",,60.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Seated Face Pull (with rope) (male)",,65.000,10,,,NORMAL_SET
Back,"2025-08-11 13:39:23",01:09:51,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
