Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-04-11 18:40:37,"Pull",1h 20m,"Pull Up",1,0,7.0,0,0.0,"","",
2024-04-11 18:40:37,"Pull",1h 20m,"Pull Up",2,0,7.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-04-11 18:40:37,"Pull",1h 20m,"Lat Pulldown (Cable)",2,27.22,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Lat Pulldown (Cable)",3,31.75,8.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Row (Cable)",1,50.0,10.0,0,0.0,"",,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Row (Cable)",2,60.0,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Row (Cable)",3,70.0,9.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Face Pull (Cable)",1,30.0,10.0,0,0.0,"",,
2024-04-11 18:40:37,"Pull",1h 20m,"Face Pull (Cable)",2,40.0,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Face Pull (Cable)",3,50.0,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Bicep Curl (Barbell)",1,3.75,10.0,0,0.0,"",,
2024-04-11 18:40:37,"Pull",1h 20m,"Bicep Curl (Barbell)",2,5.0,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Bicep Curl (Barbell)",3,5.0,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-04-11 18:40:37,"Pull",1h 20m,"Incline Curl (Dumbbell)",2,5.0,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Incline Curl (Dumbbell)",3,5.0,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Palms Up Wrist Curl (Dumbbell)",2,12.5,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Palms Up Wrist Curl (Dumbbell)",3,12.5,10.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Palms Down Wrist Curl",2,5.0,8.0,0,0.0,,,
2024-04-11 18:40:37,"Pull",1h 20m,"Seated Palms Down Wrist Curl",3,5.0,8.0,0,0.0,,,
2024-04-12 18:01:20,"Legs",1h 18m,"Deadlift (Barbell)",1,10.0,8.0,0,0.0,"https://youtube.com/shorts/8np3vKDBJfc?si=6Ty8_O93DNov_Uko\nhttps://youtube.com/shorts/vfKwjT5-86k?si=-b7mwjCnWsAxmRCx","",
2024-04-12 18:01:20,"Legs",1h 18m,"Deadlift (Barbell)",2,10.0,8.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Bench Press (Barbell)",1,10.0,10.0,0,0.0,"","add pec deck?",
2024-04-13 17:56:58,"Push",1h 31m,"Bench Press (Barbell)",2,15.0,10.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Bench Press (Barbell)",3,17.5,8.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-04-13 17:56:58,"Push",1h 31m,"Shoulder Press (Machine)",2,12.5,9.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Shoulder Press (Machine)",3,12.5,7.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"try 20 degrees",,
2024-04-13 17:56:58,"Push",1h 31m,"Incline Bench Press (Dumbbell)",2,15.0,8.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Incline Bench Press (Dumbbell)",3,15.0,7.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-04-13 17:56:58,"Push",1h 31m,"Cable Crossover",2,5.0,10.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Cable Crossover",3,5.0,10.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-04-13 17:56:58,"Push",1h 31m,"Triceps Extension",2,25.0,10.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Triceps Extension",3,25.0,12.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Triceps Extension (Cable)",1,15.0,10.0,0,0.0,"height 13",,
2024-04-13 17:56:58,"Push",1h 31m,"Triceps Extension (Cable)",2,20.0,7.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Triceps Extension (Cable)",3,20.0,6.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Tricep Extension (Single Arm)",1,2.5,10.0,0,0.0,"",,
2024-04-13 17:56:58,"Push",1h 31m,"Tricep Extension (Single Arm)",2,5.0,8.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Tricep Extension (Single Arm)",3,5.0,7.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-04-13 17:56:58,"Push",1h 31m,"Lateral Raise (Cable)",2,2.5,18.0,0,0.0,,,
2024-04-13 17:56:58,"Push",1h 31m,"Lateral Raise (Cable)",3,2.5,16.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Pull Up",1,0,8.0,0,0.0,"","",
2024-04-14 17:40:19,"Pull",1h 48m,"Pull Up",2,0,5.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-04-14 17:40:19,"Pull",1h 48m,"Lat Pulldown (Cable)",2,22.68,13.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Lat Pulldown (Cable)",3,31.75,11.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Row (Cable)",1,55.0,10.0,0,0.0,"",,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Row (Cable)",2,70.0,12.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Row (Cable)",3,75.0,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-04-14 17:40:19,"Pull",1h 48m,"Face Pull (Cable)",2,45.0,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Face Pull (Cable)",3,45.0,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Bicep Curl (Barbell)",1,3.75,10.0,0,0.0,"switch to straight bar?",,
2024-04-14 17:40:19,"Pull",1h 48m,"Bicep Curl (Barbell)",2,5.0,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Bicep Curl (Barbell)",3,5.0,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-04-14 17:40:19,"Pull",1h 48m,"Incline Curl (Dumbbell)",2,5.0,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Incline Curl (Dumbbell)",3,7.5,5.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Palms Up Wrist Curl (Dumbbell)",2,12.5,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Palms Up Wrist Curl (Dumbbell)",3,12.5,10.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Palms Down Wrist Curl",2,5.0,8.0,0,0.0,,,
2024-04-14 17:40:19,"Pull",1h 48m,"Seated Palms Down Wrist Curl",3,5.0,8.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Bench Press (Barbell)",1,12.5,10.0,0,0.0,"","add pec deck?",
2024-04-17 16:56:41,"Push",1h 38m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Bench Press (Barbell)",3,20.0,6.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-04-17 16:56:41,"Push",1h 38m,"Shoulder Press (Machine)",2,12.5,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Shoulder Press (Machine)",3,12.5,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-04-17 16:56:41,"Push",1h 38m,"Incline Bench Press (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Incline Bench Press (Dumbbell)",3,15.0,14.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-04-17 16:56:41,"Push",1h 38m,"Cable Crossover",2,7.5,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Cable Crossover",3,7.5,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-04-17 16:56:41,"Push",1h 38m,"Triceps Extension",2,25.0,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Triceps Extension",3,25.0,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Triceps Extension (Cable)",1,15.0,10.0,0,0.0,"height 13",,
2024-04-17 16:56:41,"Push",1h 38m,"Triceps Extension (Cable)",2,20.0,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Triceps Extension (Cable)",3,20.0,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-04-17 16:56:41,"Push",1h 38m,"Tricep Extension (Single Arm)",2,5.0,10.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Tricep Extension (Single Arm)",3,5.0,11.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-04-17 16:56:41,"Push",1h 38m,"Lateral Raise (Cable)",2,2.5,18.0,0,0.0,,,
2024-04-17 16:56:41,"Push",1h 38m,"Lateral Raise (Cable)",3,5.0,4.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Pull Up",1,0,8.0,0,0.0,"","",
2024-04-18 19:13:48,"Pull",1h 26m,"Pull Up",2,0,4.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-04-18 19:13:48,"Pull",1h 26m,"Lat Pulldown (Cable)",2,31.75,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Lat Pulldown (Cable)",3,31.75,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Row (Cable)",1,55.0,10.0,0,0.0,"",,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Row (Cable)",3,75.0,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-04-18 19:13:48,"Pull",1h 26m,"Face Pull (Cable)",2,45.0,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Face Pull (Cable)",3,45.0,12.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Bicep Curl (Barbell)",1,3.75,10.0,0,0.0,"",,
2024-04-18 19:13:48,"Pull",1h 26m,"Bicep Curl (Barbell)",2,5.0,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Bicep Curl (Barbell)",3,5.0,12.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-04-18 19:13:48,"Pull",1h 26m,"Incline Curl (Dumbbell)",2,7.5,5.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Incline Curl (Dumbbell)",3,7.5,6.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Palms Up Wrist Curl (Dumbbell)",2,12.5,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Palms Up Wrist Curl (Dumbbell)",3,12.5,15.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Palms Down Wrist Curl",2,5.0,10.0,0,0.0,,,
2024-04-18 19:13:48,"Pull",1h 26m,"Seated Palms Down Wrist Curl",3,5.0,11.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Bench Press (Barbell)",1,12.5,10.0,0,0.0,"","add pec deck?",
2024-04-20 07:11:16,"Push",1h 45m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Bench Press (Barbell)",3,20.0,6.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-04-20 07:11:16,"Push",1h 45m,"Shoulder Press (Machine)",2,12.5,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Shoulder Press (Machine)",3,15.0,6.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-04-20 07:11:16,"Push",1h 45m,"Incline Bench Press (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Incline Bench Press (Dumbbell)",3,15.0,12.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-04-20 07:11:16,"Push",1h 45m,"Cable Crossover",2,7.5,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Cable Crossover",3,7.5,14.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-04-20 07:11:16,"Push",1h 45m,"Triceps Extension",2,25.0,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Triceps Extension",3,30.0,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Triceps Extension (Cable)",1,15.0,10.0,0,0.0,"height 13\nheight 12?",,
2024-04-20 07:11:16,"Push",1h 45m,"Triceps Extension (Cable)",2,20.0,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Triceps Extension (Cable)",3,20.0,15.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-04-20 07:11:16,"Push",1h 45m,"Tricep Extension (Single Arm)",2,5.0,10.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Tricep Extension (Single Arm)",3,5.0,14.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-04-20 07:11:16,"Push",1h 45m,"Lateral Raise (Cable)",2,2.5,15.0,0,0.0,,,
2024-04-20 07:11:16,"Push",1h 45m,"Lateral Raise (Cable)",3,5.0,3.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Pull Up",1,0,7.0,0,0.0,"","",
2024-04-23 17:19:58,"Pull",1h 52m,"Pull Up",2,0,5.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-04-23 17:19:58,"Pull",1h 52m,"Lat Pulldown (Cable)",2,31.75,9.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Lat Pulldown (Cable)",3,31.75,10.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Row (Cable)",1,55.0,10.0,0,0.0,"",,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Row (Cable)",3,75.0,10.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-04-23 17:19:58,"Pull",1h 52m,"Face Pull (Cable)",2,45.0,12.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Face Pull (Cable)",3,50.0,10.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Bicep Curl (Barbell)",1,3.75,10.0,0,0.0,"",,
2024-04-23 17:19:58,"Pull",1h 52m,"Bicep Curl (Barbell)",2,5.0,11.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Bicep Curl (Barbell)",3,5.0,13.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-04-23 17:19:58,"Pull",1h 52m,"Incline Curl (Dumbbell)",2,7.5,8.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Incline Curl (Dumbbell)",3,7.5,6.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Palms Up Wrist Curl (Dumbbell)",2,12.5,15.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Palms Up Wrist Curl (Dumbbell)",3,15.0,9.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Palms Down Wrist Curl",2,5.0,14.0,0,0.0,,,
2024-04-23 17:19:58,"Pull",1h 52m,"Seated Palms Down Wrist Curl",3,5.0,12.0,0,0.0,,,
2024-04-26 19:20:32,"Push",45m,"Bench Press (Barbell)",1,12.5,10.0,0,0.0,"","add pec deck?",
2024-04-26 19:20:32,"Push",45m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-04-26 19:20:32,"Push",45m,"Bench Press (Barbell)",3,20.0,6.0,0,0.0,,,
2024-04-26 19:20:32,"Push",45m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-04-26 19:20:32,"Push",45m,"Shoulder Press (Machine)",2,12.5,10.0,0,0.0,,,
2024-04-26 19:20:32,"Push",45m,"Shoulder Press (Machine)",3,15.0,10.0,0,0.0,,,
2024-04-26 19:20:32,"Push",45m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-04-26 19:20:32,"Push",45m,"Incline Bench Press (Dumbbell)",2,15.0,13.0,0,0.0,,,
2024-04-26 19:20:32,"Push",45m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-04-26 19:20:32,"Push",45m,"Lateral Raise (Cable)",1,2.5,18.0,0,0.0,"increase reps",,
2024-04-27 16:42:41,"Pull",1h 35m,"Pull Up",1,0,8.0,0,0.0,"","",
2024-04-27 16:42:41,"Pull",1h 35m,"Pull Up",2,0,6.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-04-27 16:42:41,"Pull",1h 35m,"Lat Pulldown (Cable)",2,31.75,10.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Lat Pulldown (Cable)",3,31.75,9.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Row (Cable)",1,55.0,10.0,0,0.0,"",,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Row (Cable)",3,75.0,10.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-04-27 16:42:41,"Pull",1h 35m,"Face Pull (Cable)",2,50.0,10.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Face Pull (Cable)",3,50.0,14.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Bicep Curl (Barbell)",1,5.0,10.0,0,0.0,"",,
2024-04-27 16:42:41,"Pull",1h 35m,"Bicep Curl (Barbell)",2,5.0,13.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Bicep Curl (Barbell)",3,6.25,6.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-04-27 16:42:41,"Pull",1h 35m,"Incline Curl (Dumbbell)",2,7.5,7.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Incline Curl (Dumbbell)",3,7.5,5.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Palms Up Wrist Curl (Dumbbell)",2,15.0,9.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Palms Up Wrist Curl (Dumbbell)",3,15.0,10.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Palms Down Wrist Curl",2,5.0,14.0,0,0.0,,,
2024-04-27 16:42:41,"Pull",1h 35m,"Seated Palms Down Wrist Curl",3,5.0,14.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Bench Press (Barbell)",1,12.5,10.0,0,0.0,"","add pec deck?",
2024-05-01 19:20:21,"Push",1h 23m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Bench Press (Barbell)",3,20.0,10.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-05-01 19:20:21,"Push",1h 23m,"Shoulder Press (Machine)",2,15.0,10.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Shoulder Press (Machine)",3,15.0,8.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Incline Bench Press (Dumbbell)",1,10.0,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-05-01 19:20:21,"Push",1h 23m,"Incline Bench Press (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Incline Bench Press (Dumbbell)",3,15.0,8.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-05-01 19:20:21,"Push",1h 23m,"Cable Crossover",2,7.5,12.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Cable Crossover",3,7.5,10.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-05-01 19:20:21,"Push",1h 23m,"Triceps Extension",2,30.0,6.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Triceps Extension",3,25.0,7.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Triceps Extension (Cable)",1,15.0,10.0,0,0.0,"height 13",,
2024-05-01 19:20:21,"Push",1h 23m,"Triceps Extension (Cable)",2,20.0,13.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Triceps Extension (Cable)",3,20.0,12.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Tricep Extension (Single Arm)",1,5.0,7.0,0,0.0,"",,
2024-05-01 19:20:21,"Push",1h 23m,"Tricep Extension (Single Arm)",2,5.0,10.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Tricep Extension (Single Arm)",3,5.0,14.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-05-01 19:20:21,"Push",1h 23m,"Lateral Raise (Cable)",2,2.5,18.0,0,0.0,,,
2024-05-01 19:20:21,"Push",1h 23m,"Lateral Raise (Cable)",3,2.5,15.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Pull Up",1,0,8.0,0,0.0,"","add shrugs",
2024-05-04 17:04:07,"Pull",1h 52m,"Pull Up",2,0,7.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-05-04 17:04:07,"Pull",1h 52m,"Lat Pulldown (Cable)",2,31.75,10.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Lat Pulldown (Cable)",3,36.29,9.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Seated Row (Cable)",1,55.0,10.0,0,0.0,"",,
2024-05-04 17:04:07,"Pull",1h 52m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Seated Row (Cable)",3,75.0,12.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-05-04 17:04:07,"Pull",1h 52m,"Face Pull (Cable)",2,50.0,14.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Face Pull (Cable)",3,50.0,11.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Bicep Curl (Barbell)",1,5.0,10.0,0,0.0,"",,
2024-05-04 17:04:07,"Pull",1h 52m,"Bicep Curl (Barbell)",2,6.25,11.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Bicep Curl (Barbell)",3,6.25,9.0,0,0.0,,,
2024-05-04 17:04:07,"Pull",1h 52m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
